Feature	Gain	Cover	Frequency
ctrx_quarter	0.13256368009273	0.0175046156845693	0.00534562211981567
ctrx_quarter_lag1	0.0473366211366008	0.00185571025529644	0.00232258064516129
mpayroll	0.0390784072160905	0.0172045664216999	0.0047926267281106
mcaja_ahorro_lag1	0.0370665631670228	0.00134837898911837	0.00221198156682028
mcuentas_saldo	0.0327197808928446	0.0101799241123368	0.00589861751152074
mcaja_ahorro_lag2	0.0245282900901113	0.00134430915943051	0.00247004608294931
mcaja_ahorro	0.0229104135538381	0.00627551144045886	0.00309677419354839
ctrx_quarter_lag2	0.0228943551713938	0.000872303132909032	0.00250691244239631
Visa_msaldopesos	0.0184061266672275	0.00471073097359504	0.00339170506912442
mprestamos_personales	0.0164466265949422	0.00988858582633152	0.00586175115207373
mpasivos_margen	0.0152750530518209	0.00337316001949056	0.00331797235023041
mpayroll_lag1	0.0142633500957321	0.00909857980827356	0.00357603686635945
mtarjeta_visa_consumo	0.0136002596904971	0.00341518827220682	0.00272811059907834
Master_status	0.0135572496292846	0.00139512456467609	0.00184331797235023
mcomisiones_mantenimiento_tend6	0.012170431820263	0.00708485159962864	0.00552995391705069
ccomisiones_mantenimiento_tend6	0.0110182431731845	0.00408369878183625	0.00265437788018433
cpayroll_trx_lag2	0.00997988984032152	0.00237169458701432	0.000626728110599078
Visa_status	0.00924031102104741	0.00460038272689967	0.00346543778801843
ctarjeta_visa_transacciones	0.0087490767991714	0.0027193551997408	0.00232258064516129
mprestamos_personales_lag2	0.00828168860129656	0.00093314009283641	0.00217511520737327
Visa_msaldototal	0.00737079935884107	0.00358464037107994	0.00361290322580645
cdescubierto_preacordado_tend6	0.00734926553224331	0.000721650163604915	0.000405529953917051
Visa_mpagominimo	0.00669990286212443	0.00301442653880915	0.00545622119815668
Visa_msaldopesos_lag1	0.00663820086653664	0.000737192003914112	0.00228571428571429
cpayroll_trx	0.00652039080687581	0.00401042469679336	0.000626728110599078
mcomisiones_otras_lag2	0.00564555784075149	0.00140196812406529	0.00431336405529954
ctarjeta_master_delta2	0.00560073345694149	0.00144763053512148	0.000774193548387097
cdescubierto_preacordado	0.00528049774727183	0.00274796361671421	0.00449769585253456
tcallcenter	0.00505322794601393	0.00174880194126849	0.00394470046082949
mpayroll_lag2	0.0048792786516844	0.00361429854217545	0.00217511520737327
