Feature	Gain	Cover	Frequency
Visa_fultimo_cierre	0.000261765195527088	0.000743723022026142	0.00104038588858413
Master_msaldopesos_delta2	0.000260790732493167	0.000578570065351572	0.00132412749456162
mextraccion_autoservicio	0.000257556380291429	0.000633127687460309	0.00217535231249409
Master_msaldototal_delta1	0.000257390030860491	0.000641076989681412	0.000945805353258299
Visa_fultimo_cierre_lag2	0.000255987754538266	0.000531975093758855	0.000945805353258299
minversion2_lag1	0.000250049377852377	0.00255617649153859	0.00028374160597749
ctarjeta_visa_transacciones_lag1	0.000240001952786809	0.000603419879327614	0.00075664428260664
Visa_msaldodolares_tend6	0.00023968340228214	0.000684381999173533	0.000945805353258299
Master_cconsumos_lag1	0.000236919343953761	0.000470847754968573	0.00122954695923579
Master_cconsumos_delta2	0.000235859729292536	0.00113100966560871	0.000945805353258299
