Feature	Gain	Cover	Frequency
ctrx_quarter_lag1	0.100368438015353	0.0053829505956906	0.00194668806885128
ctrx_quarter	0.0896297120636522	0.00850051565900681	0.00179300216867881
mcuentas_saldo	0.0436164384800302	0.00771326225845909	0.00396168098222366
mpayroll	0.0201496239188972	0.0088391734310231	0.00181007837980909
mcaja_ahorro	0.0190217415408215	0.00374036442648972	0.00186130701319991
mpasivos_margen	0.0168635352302619	0.00403518044442005	0.00240774576936869
cdescubierto_preacordado	0.016439872015913	0.00439970848085287	0.00327863253701269
mprestamos_personales	0.0153963584597125	0.00692125872127152	0.00167346869076689
mtarjeta_visa_consumo	0.0130088342169674	0.00284805439478476	0.00223698365806595
mcomisiones_mantenimiento_tend6	0.0112931509741864	0.0063788700558318	0.00437151004935025
mcaja_ahorro_lag2	0.00906664635855973	0.00157867404244691	0.00196376427998156
mpayroll_lag1	0.00861918790413467	0.00331381177358393	0.00143440173494305
Visa_msaldopesos	0.00846218790074234	0.00307622193964322	0.00394460477109339
Visa_status	0.0080834444919187	0.00288677323522255	0.00112702993459811
cpayroll_trx	0.0072303249504876	0.00165581818494914	0.000119533477911921
Visa_mpagominimo	0.0072100351070859	0.00411808245501479	0.00560099725073001
thomebanking	0.00680378216794071	0.00347361561117186	0.00997250730008026
mcomisiones	0.00658211654090786	0.00204158133926216	0.00498625365004013
mpayroll_lag2	0.00600483959757681	0.00208639089187392	0.00162224005737607
cmobile_app_trx	0.00600211243467669	0.00447700357400009	0.0165468485852359
ccomisiones_mantenimiento_tend6	0.00599656186446538	0.00446907134758651	0.0007342770786018
mprestamos_personales_lag1	0.0054345636087132	0.00148247624886468	0.000785505711992623
mcomisiones_otras_lag2	0.00528685330072158	0.00192921510083366	0.00462765321630437
mcuenta_corriente_tend6	0.00523352975648082	0.00446338874574357	0.00355185191509708
thomebanking_lag2	0.00509070975648978	0.00349001131827727	0.0120558050579737
Visa_mpagospesos	0.00499434695804349	0.00256672943394498	0.00645480780724373
tcallcenter	0.00493547623062221	0.00335112940734212	0.00252727924728061
mcomisiones_lag2	0.00470678555189957	0.00256802714953141	0.00496917743890985
cpayroll_trx_lag2	0.00469559604049364	0.00162309325592545	0.000204914533563293
Master_status	0.00454684412792339	0.00246309345324847	0.00114410614572839
Master_fechaalta_lag1	0.00453541699811197	0.00382511171463655	0.0088796297877427
Visa_cconsumos_tend6	0.00430033569951764	0.00349803177346118	0.00850395314287666
mrentabilidad_annual_lag2	0.00430028282507687	0.00451118615939056	0.00428612899369888
Visa_fechaalta_lag2	0.00429848567729363	0.00359721324662033	0.00659141749628592
active_quarter_lag1	0.0042950789246324	0.000784161421200573	0.00169054490189717
Master_fechaalta_lag2	0.00396259986416829	0.00342501347587317	0.00857225798739776
Visa_mpagospesos_delta2	0.00381485150184466	0.0032759766843599	0.00894793463226379
Master_Fvencimiento_lag2	0.00381364350238179	0.00337067354348185	0.00831611482044364
mautoservicio	0.00374522602888952	0.00377530824636547	0.00245897440275952
Master_Fvencimiento_lag1	0.00371954419735784	0.00335561757561889	0.0079404381755776
Master_fechaalta	0.00370728330541905	0.0040469449773745	0.00753060910845102
Visa_mconsumospesos_tend6	0.00368858907126668	0.00336335431885648	0.00821365755366199
Master_status_tend6	0.00365614921500258	0.000688149493440212	0.000392752855996312
Visa_mpagospesos_tend6	0.00357787091154542	0.00427632221812197	0.00843564829835556
