Feature	Gain	Cover	Frequency
ctrx_quarter	0.0825298918672892	0.0102213142394015	0.00266024828984039
active_quarter	0.0796801497179122	0.00565474700645623	0.00354699771978718
mcaja_ahorro	0.0784254177082949	0.00808290209125168	0.00367367620977958
mpayroll	0.0666000922502056	0.0152236766610691	0.00354699771978718
ctrx_quarter_lag1	0.0355078125089421	0.00382820308880555	0.00209019508487459
ctarjeta_visa_transacciones_lag1	0.0310203153401719	0.00309835443586679	0.00164682036990119
mpasivos_margen_lag1	0.0287654836369576	0.00321266996757125	0.00316696224980998
mcomisiones_mantenimiento_tend6	0.0240114366607304	0.0092684379251217	0.00481378261971117
Master_status	0.0227542031352752	0.00388252822225417	0.00164682036990119
mprestamos_personales_lag1	0.0184867233424081	0.00299807947579789	0.00171015961489739
Visa_status	0.0152585061343423	0.00639001233814878	0.00177349885989359
mpayroll_lag2	0.0126504842032828	0.0050982178849369	0.00259690904484419
mprestamos_personales	0.0115341511337694	0.0109497627512584	0.00335697998479858
mcuentas_saldo	0.0114289005091504	0.0138444275910794	0.00614390676463137
mpayroll_lag1	0.0103211915193382	0.00650269560161185	0.00196351659488219
cdescubierto_preacordado	0.00924653323079744	0.00598400774747608	0.00399037243476058
mtarjeta_visa_consumo	0.00901558709871206	0.00438919143548922	0.00297694451482138
mpasivos_margen	0.00899973401441951	0.00470904563484255	0.00291360526982518
Visa_mpagominimo	0.00816378563599721	0.00436788057311224	0.00836078033949835
mcuenta_corriente_lag2	0.00802082092214952	0.00333850786013692	0.00449708639473018
mrentabilidad_lag1	0.00729931600498945	0.000850752850155876	0.00228021281986319
mpasivos_margen_lag2	0.00673660248886126	0.00616312478240243	0.00259690904484419
mcomisiones_lag2	0.006606830160055	0.00305073885566914	0.00557385355966557
ccomisiones_mantenimiento_tend6	0.00608905480293397	0.0055521853952244	0.000823410184950595
mrentabilidad_annual_lag2	0.00600793995719469	0.00379726547611197	0.00468710412971877
tcallcenter	0.00560393939687951	0.00575993693278746	0.00418039016974918
thomebanking	0.00542567350250214	0.0046537993708808	0.0106409931593615
Visa_mpagominimo_lag1	0.00491026264236218	0.00367812408319172	0.00500380035469977
mcomisiones_otras_lag2	0.00478153438063738	0.00201310831831541	0.00418039016974918
mautoservicio	0.00472344455159636	0.00387599063606757	0.00342031922979478
cproductos_delta2	0.00469908070285914	0.00505800937456487	0.000886749429946795
ctarjeta_master_delta2	0.00444161136735395	0.00115720269925702	0.000190017734988599
ctrx_quarter_lag2	0.00409819465506726	0.00265201760934339	0.00171015961489739
thomebanking_lag2	0.00392988484037181	0.00280005230681901	0.0100076007093995
mactivos_margen	0.00354787931008318	0.00589866611215253	0.00506713959969597
foto_mes	0.00344103442954749	0.00513775612104152	0.00386369394476818
cmobile_app_trx	0.00338936623229136	0.00403415493144738	0.0136812769191791
mcuentas_saldo_lag1	0.00335037029188851	0.00326697920967398	0.00323030149480618
mrentabilidad_annual_lag1	0.00318380748610145	0.00264414685274684	0.00316696224980998
cdescubierto_preacordado_delta2	0.00297684905754832	0.00335930849680145	0.000633392449961997
mcuentas_saldo_delta2	0.00277753450512973	0.00272706392272712	0.00272358753483658
mprestamos_personales_delta2	0.00275300127843187	0.00460560205391423	0.00152014187990879
cpayroll_trx_lag2	0.00273077774712551	0.00184925775884988	0.000316696224980998
Visa_fechaalta_lag2	0.00270359767085859	0.0029912110090881	0.00620724600962757
Visa_mpagospesos_tend6	0.00265474959671353	0.00298044008186792	0.00855079807448695
mcuenta_corriente_tend6	0.00263061955264908	0.00412476511547916	0.00342031922979478
mtarjeta_visa_consumo_lag1	0.00261616880884622	0.00215765146008134	0.00190017734988599
Master_fechaalta_lag1	0.00256366069603418	0.00394700168269318	0.00912085127945275
mactivos_margen_delta2	0.00253688503422515	0.00265060271201175	0.00411705092475298
mrentabilidad_annual_delta1	0.00251204770902273	0.00219889631322416	0.00392703318976438
mcuenta_debitos_automaticos	0.00245367030826574	0.00677156582298844	0.00234355206485939
Master_fechaalta_lag2	0.00244395598203787	0.00409023208577957	0.00817076260450975
mcomisiones	0.00243273979828962	0.00158428716024333	0.00335697998479858
Visa_Fvencimiento	0.00241710776769683	0.00307862532995322	0.00582721053965037
Visa_mpagominimo_lag2	0.00235977118638901	0.00244776216787457	0.00538383582467697
cproductos_tend6	0.00232987094488044	0.00580712798703081	0.00101342791993919
cliente_edad_lag2	0.00232695567670209	0.0047663555035768	0.00582721053965037
mcuenta_corriente	0.00232044288870586	0.00566236974454739	0.00361033696478338
Visa_cconsumos_tend6	0.00229429589118898	0.0031816381418985	0.00715733468457056
Visa_msaldopesos	0.00229033628953052	0.00246036911309228	0.00367367620977958
ctrx_quarter_tend6	0.00220341086675306	0.00531715465980922	0.00487712186470737
ctrx_quarter_delta1	0.0021918721200639	0.00364186570736771	0.00247023055485179
Visa_mconsumospesos_delta1	0.00216989247406821	0.00229408888035087	0.00614390676463137
mactivos_margen_tend6	0.00215875172372012	0.00811451508614529	0.00513047884469217
ctarjeta_visa	0.00214311947715004	0.00178184269677833	0.000443374714973398
Master_fechaalta	0.00214246159948899	0.00356283463900386	0.00665062072460096
mcomisiones_lag1	0.00211936859645722	0.00231650929919931	0.00418039016974918
mcomisiones_otras_lag1	0.00210196379018637	0.00283815691650577	0.00380035469977198
ccajas_consultas_tend6	0.00207747911401538	0.00556615842863997	0.000823410184950595
mpayroll_tend6	0.00207483852134734	0.00305071388355418	0.00202685583987839
mprestamos_personales_tend6	0.00204088062376198	0.00725850333559832	0.00133012414492019
Visa_mconsumospesos	0.00199351308849811	0.00446343750609813	0.00848745882949075
Visa_msaldototal_lag1	0.00195340323134616	0.0017255061729794	0.00335697998479858
mcuenta_corriente_delta2	0.0019495411404759	0.00417514976269689	0.00272358753483658
mprestamos_personales_delta1	0.00189430077584447	0.00699715255856466	0.00152014187990879
Visa_msaldototal	0.00189027995469955	0.00335333278320142	0.00456042563972637
ccajas_transacciones	0.00187867502033375	0.00171902647669567	0.00107676716493539
ccaja_seguridad_lag1	0.00186223821098036	0.00334014920914739	0.000380035469977198
Visa_Fvencimiento_lag2	0.00184041461058256	0.00222944118265521	0.00627058525462377
mcomisiones_mantenimiento_delta1	0.00181119855987621	0.0023990795973105	0.00202685583987839
Master_Fvencimiento_lag2	0.00180735427318097	0.00335964562035339	0.00665062072460096
mcomisiones_mantenimiento_delta2	0.00178957054230886	0.00187325198848879	0.00228021281986319
numero_de_cliente	0.0017713234233774	0.00406304483071434	0.00576387129465417
Master_Fvencimiento	0.00176980144146118	0.00245704838935083	0.00658728147960476
mcomisiones_otras_tend6	0.00175833609598937	0.00348919868256724	0.00557385355966557
Visa_fechaalta	0.00174296062475775	0.00303424307109467	0.00519381808968837
Visa_Fvencimiento_lag1	0.00172166192733872	0.0018761697531025	0.00513047884469217
Visa_fechaalta_lag1	0.0017130654675948	0.00302392731742443	0.00544717506967317
Visa_mconsumospesos_tend6	0.00170722027480421	0.00285572650202347	0.00817076260450975
ctarjeta_visa_transacciones_tend6	0.00168962953788768	0.00368359354391576	0.00323030149480618
Master_mfinanciacion_limite_lag1	0.00168197071079416	0.00253154191091706	0.00760070939954396
Visa_cconsumos_delta2	0.00167205464437541	0.00176714547202896	0.00316696224980998
Master_msaldopesos	0.0016664889824436	0.00166450951200033	0.00278692677983278
chomebanking_transacciones	0.00166508068198271	0.00437278362086517	0.00392703318976438
mrentabilidad_annual_tend6	0.00164000605076973	0.00505548719095404	0.00494046110970357
Visa_mpagado_lag2	0.00163992429656837	0.000510136607406591	0.00107676716493539
Visa_mconsumospesos_delta2	0.00162304273569483	0.00193627082323146	0.00582721053965037
Visa_cconsumos_lag1	0.00159829735760835	0.00232290783610943	0.00449708639473018
Visa_mpagospesos_delta2	0.00159217271622233	0.0024963499579114	0.00791740562452496
Visa_mpagospesos_lag2	0.00158222891875855	0.00201522186731783	0.00595388902964277
Master_Fvencimiento_lag1	0.00158202714931761	0.0026982841277852	0.00728401317456296
mcuentas_saldo_delta1	0.00157503194489826	0.00555491643652399	0.00291360526982518
mcomisiones_otras_delta2	0.00155910747300954	0.001750299510297	0.00487712186470737
cliente_edad_lag1	0.00155109939453295	0.00398595307409627	0.00418039016974918
ccajas_transacciones_delta2	0.00154842524262921	0.000460908623149905	0.000190017734988599
mcomisiones_tend6	0.00153609646818836	0.00322416338348103	0.00462376488472258
Master_msaldototal_tend6	0.00153003754245713	0.00252718030402028	0.00221687357486699
ctrx_quarter_delta2	0.00150464299795455	0.00253248120296835	0.00367367620977958
Visa_mconsumospesos_lag2	0.00149775276477634	0.00235926610039327	0.00652394223460856
mcuenta_corriente_lag1	0.00149324462859291	0.00143236192076675	0.00278692677983278
Visa_mconsumospesos_lag1	0.00149236715942194	0.00495568329578096	0.00544717506967317
ccaja_seguridad_lag2	0.00148538349495645	0.00543012056220978	0.000696731694958196
Visa_mconsumosdolares_tend6	0.00147358387695376	0.00442076243182585	0.00487712186470737
Master_mfinanciacion_limite_tend6	0.00147115224364295	0.00198640745194381	0.00646060298961236
ctarjeta_visa_transacciones	0.00146897485727226	0.00307793575905152	0.00126678489992399
Master_mfinanciacion_limite	0.00146709366251951	0.00260649968680229	0.00557385355966557
Visa_cconsumos_lag2	0.00146621142181086	0.00251047622930513	0.00582721053965037
Master_msaldototal_lag1	0.00144154556660225	0.00162285999708556	0.00240689130985559
mcomisiones_delta2	0.00143402238832407	0.00161033931917407	0.00430706865974158
Visa_msaldopesos_lag1	0.00141619442343728	0.00214773866553884	0.00392703318976438
mactivos_margen_delta1	0.00140510132165068	0.00283813080929467	0.00342031922979478
Master_mfinanciacion_limite_lag2	0.0013956126642279	0.00248034623751123	0.00513047884469217
ctarjeta_visa_debitos_automaticos_tend6	0.00139499433658837	0.00220216879537989	0.000823410184950595
Visa_mpagominimo_tend6	0.0013871496691297	0.00294637527932382	0.00500380035469977
mcuenta_corriente_delta1	0.00138243566601688	0.00313999657265668	0.00190017734988599
mrentabilidad_delta2	0.00137238459448685	0.00172961522098626	0.00361033696478338
cprestamos_personales_delta2	0.0013720790261366	0.00579985542609713	0.000696731694958196
mtransferencias_recibidas	0.00137204308409441	0.00312611604957607	0.00335697998479858
Visa_mfinanciacion_limite_lag2	0.0013664617079696	0.00183405598386873	0.00475044337471497
ccomisiones_otras_lag2	0.00136248568751509	0.000635282091330222	0.000253356979984799
Visa_mlimitecompra	0.00135583305450501	0.00199158576050935	0.00424372941474538
cliente_antiguedad_lag1	0.00135015378373532	0.00347819449309143	0.00373701545477578
