Feature	Gain	Cover	Frequency
mcaja_ahorro_lag2	0.0796339246118377	0.00565366842861076	0.00334496800465387
mcaja_ahorro_lag1	0.0733995640651203	0.00176706821312607	0.00174520069808028
Visa_cconsumos	0.0641378827690267	0.00405956849157371	0.00610820244328098
mpayroll	0.0586400817015548	0.0083379571880181	0.00261780104712042
ctrx_quarter_lag1	0.0276159890264795	0.00436863779049826	0.00232693426410704
Visa_msaldopesos	0.0249578913977921	0.00596955177704216	0.00545375218150087
mcomisiones_mantenimiento_tend6	0.0241875687031559	0.00683963892051161	0.0043630017452007
ctrx_quarter	0.023388218848625	0.00737448704865867	0.00334496800465387
Visa_status	0.0225287733248586	0.00597065328377104	0.002108784176847
mpasivos_margen	0.021124844783901	0.00524782480192437	0.00254508435136707
mprestamos_personales	0.0200848617028437	0.008013793340382	0.00298138452588714
mcuentas_saldo_lag1	0.0195861030737643	0.00434084469558699	0.00276323443862711
mcaja_ahorro	0.0189894168348924	0.00563143729159271	0.0029086678301338
mcomisiones	0.0156215875132692	0.00310791242089816	0.0050174520069808
mautoservicio	0.0147826790473902	0.00210817469669541	0.00189063408958697
ccomisiones_otras_lag2	0.0140628232417492	0.00231666865161028	0.000654450261780105
mprestamos_personales_lag1	0.0121767637435245	0.00180195482439234	0.00101803374054683
cdescubierto_preacordado	0.0120086678668867	0.00476675050272555	0.00363583478766725
mpayroll_lag1	0.00954123334345919	0.0046095796161072	0.00152705061082024
mrentabilidad_annual_lag2	0.00860488433587678	0.00542746822882389	0.00523560209424084
mcuentas_saldo	0.00761996260368745	0.0113985979751903	0.00545375218150087
cmobile_app_trx	0.0068841091431788	0.00621808695397824	0.0151250727166958
Visa_mpagominimo	0.00682658618541322	0.00333215334772805	0.00487201861547411
tcallcenter	0.00514019117552136	0.00332663379400414	0.00225421756835369
thomebanking	0.00512517054814287	0.00574818231364616	0.0111256544502618
mcuenta_corriente_lag1	0.0049462568609913	0.00267506802287358	0.00399941826643397
cdescubierto_preacordado_tend6	0.00494306619048294	0.00038205154879003	7.2716695753345e-05
Master_status	0.00491569508660339	0.00317445658263198	0.00167248400232693
Visa_msaldototal_lag1	0.00487646146682172	0.00188236114279881	0.00443571844095404
cproductos_delta2	0.00433335509748089	0.00209747281925552	0.00043630017452007
mactivos_margen_lag1	0.00421054842664765	0.00182014788248372	0.00181791739383362
mcomisiones_lag1	0.0041018284971906	0.00270316996704955	0.00487201861547411
mcomisiones_otras_lag2	0.00405759303561262	0.00244794060751044	0.00429028504944735
mactivos_margen	0.00392702499538839	0.0034957028898628	0.00334496800465387
ctarjeta_visa_delta2	0.00349902052852313	0.00257750971881607	0.000654450261780105
mcuenta_corriente_lag2	0.00329470788940864	0.00484919088569473	0.00465386852821408
Master_fechaalta_lag2	0.00319987695520665	0.00570115608987646	0.00981675392670157
ccajas_consultas_tend6	0.00313797414651105	0.00335559517386369	0.000799883653286795
mcuenta_corriente_delta2	0.00311836401425465	0.00358839139227109	0.00327225130890052
mpayroll_lag2	0.00309816590772695	0.00161052103507684	0.00072716695753345
mcuentas_saldo_delta2	0.00308773899091658	0.00601897967947231	0.00269051774287376
ctarjeta_master_delta2	0.00297304321961267	0.00113767581585379	0.000218150087260035
Visa_fechaalta_lag2	0.00285005649882139	0.00478491217505381	0.00763525305410122
Visa_mpagospesos_tend6	0.00281003145948755	0.00665359546906549	0.00930773705642816
mpasivos_margen_lag2	0.00272857950600056	0.00417256358271715	0.00247236765561373
ctarjeta_visa_transacciones_tend6	0.00269247503748577	0.00542895871868074	0.00298138452588714
Visa_Fvencimiento	0.00268067141984238	0.00392888485178641	0.00639906922629436
Visa_mpagominimo_lag1	0.00265349814503524	0.00376702012412693	0.00661721931355439
Master_fechaalta_lag1	0.00262372777340912	0.00516533466918175	0.010107620709715
