Feature	Gain	Cover	Frequency
ctrx_quarter	0.110165541391643	0.00721876345059792	0.00348523361547129
ctrx_quarter_lag1	0.0491444331990485	0.00299049814126808	0.0020701763580619
mcaja_ahorro	0.0444148758778836	0.00434775215621598	0.00280390975079269
mpayroll	0.0437267164873025	0.00880618559176388	0.00340661932339299
mcaja_ahorro_lag1	0.0433626836867839	0.0017804000176931	0.0024108382904012
mpasivos_margen	0.0306407489983045	0.00466858902198672	0.00374728125573229
ctrx_quarter_lag2	0.0218813768191928	0.00393741515300522	0.00301354786300149
mcuentas_saldo	0.0209398700449941	0.0089328876254524	0.00644637195042059
mprestamos_personales	0.0203473454206401	0.00877953278161573	0.00395691936794109
mcomisiones_mantenimiento_tend6	0.0170226043237975	0.00650728833810868	0.00584366237782029
Visa_mpagospesos	0.0138380233066494	0.00168148618913841	0.00403553366001939
Visa_status	0.0134767075171018	0.00518330516934063	0.00254186211053169
mpayroll_lag1	0.0124150791887909	0.00582387594300311	0.0021749954141663
mcuenta_corriente_delta1	0.0122757654179837	0.00456997194001908	0.00359005267157569
cdescubierto_preacordado	0.0115091114004865	0.00391008607249683	0.00403553366001939
Master_status	0.0113150635623485	0.00364661475924481	0.0019653573019575
active_quarter	0.010339104223659	0.00135737981702032	0.0015984906055921
mtarjeta_visa_consumo	0.00927056913158149	0.00283002590321171	0.00301354786300149
mcaja_ahorro_lag2	0.00913634454557981	0.00128611289486777	0.002358428762349
Visa_mpagominimo	0.00839538143438115	0.00340952867407412	0.00634155289431619
mpayroll_lag2	0.00725987781628284	0.00300133338617585	0.0018867430098792
mcuenta_corriente_tend6	0.00678278380093441	0.00339763195613294	0.00476926705275019
mprestamos_personales_lag2	0.00620601591658398	0.00259010392939548	0.0019391525379314
Visa_msaldototal	0.00609100940447009	0.00284520223401715	0.00450721941248919
tcallcenter	0.00574589079903023	0.00328283761317539	0.00385210031183669
cpayroll_trx	0.00563012647958617	0.0028557416948633	0.000681323864678599
Visa_msaldopesos_lag1	0.00539596712162657	0.000839130238848842	0.00272529545871439
thomebanking	0.005389614589045	0.00246337937261213	0.00678703388275989
Visa_msaldopesos	0.00537578877076052	0.00279445336999454	0.00461203846859359
cproductos_delta2	0.00522560022685956	0.00265485955958544	0.000890961976887398
ctarjeta_debito_transacciones	0.00497777983985902	0.00102461398870682	0.000445480988443699
mcomisiones_otras_lag2	0.00490248897545763	0.00212568820547091	0.00461203846859359
mactivos_margen	0.00483540971213954	0.0036574244009764	0.00414035271612379
foto_mes	0.00482344183625719	0.00403731181626648	0.00518854327716779
ctarjeta_visa_transacciones	0.00478562229362784	0.00367354198539026	0.0022536097062446
Visa_cconsumos_delta1	0.00470949904184958	0.00227573061432649	0.0019653573019575
mcomisiones_lag2	0.00458343805088851	0.00199401809682601	0.00463824323261969
