Feature	Gain	Cover	Frequency
mcaja_ahorro_lag1	0.131749479180483	0.0041302342996322	0.00276422764227642
Visa_cconsumos	0.092443587941802	0.00380056758968783	0.00585365853658537
mpayroll	0.0513797907715824	0.00557264318708904	0.00227642276422764
mpasivos_margen_lag2	0.0427012254286573	0.00579043931170694	0.00341463414634146
mcaja_ahorro	0.0351360617775124	0.00492739556640536	0.00373983739837398
ctrx_quarter_lag1	0.0341898439519671	0.00228113781905929	0.00130081300813008
Visa_status	0.0275595849800324	0.00433043400647471	0.00211382113821138
mcomisiones	0.025273736640953	0.00350288507144234	0.00552845528455285
mtarjeta_visa_consumo	0.0244536444795608	0.00341607015601088	0.00211382113821138
mpayroll_lag1	0.0202413080337456	0.0067553460182012	0.0024390243902439
mpasivos_margen	0.0199323415309299	0.00267979167156699	0.0016260162601626
mautoservicio_lag1	0.0193017341586782	0.000973480275652384	0.000487804878048781
mprestamos_personales_lag2	0.0142322922523308	0.00366766578663219	0.00227642276422764
Visa_msaldototal_lag2	0.0138145867636745	0.00456500597481242	0.00650406504065041
ctrx_quarter	0.0134269865387191	0.00610499602124913	0.00341463414634146
cdescubierto_preacordado	0.0126899337443795	0.00793141796973556	0.00439024390243902
mcomisiones_otras_lag2	0.0126217951505782	0.00252644786974498	0.00373983739837398
ccomisiones_mantenimiento_tend6	0.0124723325931063	0.00402226858968205	0.00146341463414634
mcomisiones_mantenimiento_tend6	0.0115352483064175	0.00537451224535493	0.00357723577235772
mprestamos_personales_lag1	0.0107069201223319	0.00386079356617327	0.00195121951219512
mprestamos_personales	0.00929543343126703	0.0136120814561787	0.00504065040650407
mcuenta_corriente_tend6	0.00857891848976843	0.00504431523834403	0.0040650406504065
cproductos_tend6	0.00808322513538621	0.00639578034513737	0.00227642276422764
mcuentas_saldo	0.0074021026928592	0.0112801473302851	0.00552845528455285
mpayroll_delta2	0.006564664414624	0.0041517134970728	0.0024390243902439
mpayroll_lag2	0.00596596992286509	0.00327704870747752	0.00130081300813008
mtransferencias_recibidas	0.00565308726910006	0.0032684751383194	0.0016260162601626
thomebanking	0.00556422762352961	0.00779094340326009	0.0105691056910569
Visa_mpagominimo	0.00542150664258875	0.00471215951153103	0.00715447154471545
mcomisiones_otras_lag1	0.00491962512299823	0.0038537571653093	0.00455284552845528
mcuentas_saldo_delta2	0.00471943073989737	0.0048082134669492	0.00276422764227642
tcallcenter	0.0045045800119079	0.00326997114793601	0.00195121951219512
Master_mconsumospesos_delta2	0.00398772476875532	0.000828519413324054	0.00113821138211382
ctarjeta_debito_transacciones_lag2	0.00395118547395497	0.00284713808874048	0.00146341463414634
Visa_msaldototal	0.00386471777225804	0.0041995515781144	0.00569105691056911
cmobile_app_trx	0.00365621329601088	0.00806169601540975	0.0139837398373984
cpayroll_trx	0.00365347546783685	0.000991482214713935	0.00032520325203252
mautoservicio_delta1	0.00360137796472488	0.000690857500897531	0.000487804878048781
Master_status	0.00336177980911352	0.00702372832377326	0.00455284552845528
mrentabilidad_annual_lag1	0.00332264355083396	0.00497544723932098	0.00422764227642276
cproductos_delta1	0.0032584517015551	0.0014872233220709	0.000487804878048781
cproductos	0.0030576080659847	0.00585012286014719	0.00195121951219512
mrentabilidad_annual	0.00293854072704857	0.00337495437013617	0.0032520325203252
Master_mpagospesos_lag1	0.00285607642873083	0.00189042325882622	0.00178861788617886
mextraccion_autoservicio	0.00279326147617156	0.00182467638730911	0.00130081300813008
Visa_msaldototal_lag1	0.0027734520955938	0.00357080382138634	0.00650406504065041
mtransferencias_recibidas_lag2	0.00264408113095125	0.00172245512899712	0.00260162601626016
Visa_cconsumos_tend6	0.00262607946411945	0.00674187456641472	0.00991869918699187
ctrx_quarter_tend6	0.00262207693262473	0.004943835208717	0.00357723577235772
foto_mes	0.00261746036097274	0.00536581476691492	0.00487804878048781
ccajas_transacciones_delta2	0.00261543389679456	0.000495741107356967	0.00016260162601626
Visa_mpagominimo_lag1	0.00258728172591896	0.00584049822833924	0.00731707317073171
Visa_mpagospesos	0.00252022133094752	0.00584191235384998	0.00634146341463415
mprestamos_personales_delta2	0.00240304385151255	0.00972916315120112	0.00357723577235772
Visa_Fvencimiento	0.00236019807884976	0.00435348763164388	0.00666666666666667
Master_mpagosdolares	0.00232120729586234	0.00168535772979892	0.00260162601626016
mactivos_margen	0.0022115828085292	0.0053217823471743	0.00471544715447155
mcomisiones_otras	0.00220690533963783	0.00342395095963846	0.00439024390243902
mautoservicio	0.00217882073212289	0.00257775454418088	0.00211382113821138
ctrx_quarter_delta2	0.00207097050848488	0.00404212050298713	0.00195121951219512
Visa_msaldodolares	0.0020197579075179	0.000846124496084184	0.000975609756097561
Visa_mconsumosdolares	0.0019963348764014	0.00393669709956181	0.00715447154471545
mcaja_ahorro_dolares	0.0019921077661303	0.00482702384908767	0.00260162601626016
mcuenta_corriente_lag2	0.00197218599430283	0.004116881991386	0.00439024390243902
Visa_mpagosdolares_tend6	0.00195961475853568	0.00268375980133197	0.00341463414634146
ccajas_consultas_tend6	0.00195806249132627	0.00284956818371283	0.000975609756097561
ctarjeta_visa	0.00191798444684564	0.00148852653577688	0.000813008130081301
mcomisiones_otras_delta1	0.00189482831122735	0.00393207476344842	0.00292682926829268
mrentabilidad_annual_delta1	0.00189203010829364	0.00356765539917845	0.0040650406504065
Master_msaldototal	0.00188289478931088	0.00297140176850164	0.00308943089430894
cprestamos_personales_tend6	0.00187954775570361	0.0014872233220709	0.000487804878048781
Master_fechaalta_lag1	0.00187046989124145	0.00675597769558927	0.00975609756097561
mcuenta_corriente	0.00186160375204694	0.00612722950561198	0.00520325203252033
ccajas_transacciones	0.00185173616593064	0.00456785545504654	0.00227642276422764
Master_status_tend6	0.00184993392185957	0.00290121885804319	0.00195121951219512
mcuenta_debitos_automaticos	0.00183394708277926	0.00452592602710406	0.00227642276422764
thomebanking_lag2	0.00181808197006307	0.00526115474864584	0.00878048780487805
mcomisiones_otras_delta2	0.00181224129201033	0.0025787150577401	0.00292682926829268
Visa_mconsumospesos_delta2	0.00178675426492462	0.00394298181299896	0.00569105691056911
Visa_mconsumospesos_lag1	0.00177997145282081	0.00409472432563969	0.00634146341463415
mactivos_margen_delta2	0.00177110925694069	0.00523859502760725	0.00504065040650407
Visa_mpagominimo_delta2	0.00174400602169879	0.00324869514438772	0.00390243902439024
ctrx_quarter_delta1	0.00168720393973238	0.00201535370916368	0.00146341463414634
ccallcenter_transacciones_tend6	0.00164860621658349	0.00301107180167128	0.00130081300813008
Visa_msaldopesos_delta2	0.00158644178263934	0.00251728984736566	0.00390243902439024
mcomisiones_tend6	0.00158535793311263	0.00380824476617386	0.00471544715447155
mprestamos_personales_tend6	0.00158317168989363	0.00544939201079559	0.00195121951219512
Visa_mpagospesos_tend6	0.0015611357616401	0.00505822383861101	0.00829268292682927
Visa_mpagominimo_lag2	0.00155700437875092	0.00466182851437767	0.00601626016260163
mcuentas_saldo_delta1	0.00154722968252971	0.0039075558893585	0.0016260162601626
Visa_mconsumospesos	0.0015309710111401	0.00443966263795176	0.00796747967479675
mcuenta_corriente_delta1	0.00152043446767037	0.00522360806998849	0.00276422764227642
Visa_mconsumospesos_tend6	0.00151501789254192	0.00554535585037239	0.00796747967479675
mrentabilidad_annual_tend6	0.00151059424324868	0.00330845927718613	0.00292682926829268
mcomisiones_mantenimiento_delta1	0.00149990354399958	0.0048518096047078	0.00227642276422764
Master_fechaalta_lag2	0.00149909794992752	0.00630526374822191	0.00861788617886179
Master_Fvencimiento_delta2	0.00149895614560489	0.00158322918682372	0.00195121951219512
mcuenta_corriente_lag1	0.00149810859702676	0.00465588606783804	0.00390243902439024
mrentabilidad_delta2	0.00148532408128135	0.0026377067071483	0.00341463414634146
Visa_mlimitecompra_delta1	0.00146928301423515	0.00352884406599725	0.00682926829268293
mpayroll_tend6	0.00142411548129208	0.00332644648577361	0.00146341463414634
mcuenta_corriente_delta2	0.00140512956564801	0.00243107628187565	0.0016260162601626
mrentabilidad_annual_lag2	0.00140297225177572	0.0040777981444345	0.00390243902439024
Visa_mlimitecompra	0.00140052346299387	0.00276818361422244	0.00439024390243902
ccajas_transacciones_tend6	0.00138295030975397	0.000991482214713935	0.00032520325203252
cproductos_lag1	0.00135864688947335	0.00248692297506985	0.00113821138211382
Visa_mpagospesos_lag2	0.0013575758881235	0.00415876549490931	0.00796747967479675
Visa_Fvencimiento_lag2	0.00132344645757222	0.00416900057489271	0.00585365853658537
ccallcenter_transacciones_delta1	0.00130479147197173	0.000495741107356967	0.00016260162601626
mcuenta_debitos_automaticos_lag1	0.00130335904957684	0.00193035670753218	0.00130081300813008
Visa_msaldopesos	0.00128911526545398	0.00456221108398221	0.00455284552845528
mcomisiones_lag1	0.00127556817311969	0.00295739005491617	0.00373983739837398
Visa_fechaalta_lag2	0.00127338241251238	0.00457252284908062	0.00666666666666667
Master_fechaalta	0.00126159850011254	0.00481176004520623	0.00747967479674797
internet_lag1	0.00125817485211201	0.00354304554274868	0.00130081300813008
Visa_msaldototal_delta2	0.00125297333027113	0.00277526897225023	0.0040650406504065
Master_mfinanciacion_limite	0.00124216060365861	0.00635668999944732	0.0102439024390244
mtarjeta_visa_consumo_delta2	0.0012371825775934	0.00134818887606042	0.00113821138211382
mcomisiones_otras_tend6	0.00122683541952495	0.00551810144059778	0.00617886178861789
Visa_msaldototal_tend6	0.00122665484058149	0.00287245587442409	0.00292682926829268
ccaja_seguridad_lag1	0.0012121116732141	0.000495741107356967	0.00016260162601626
mactivos_margen_tend6	0.00119100788101828	0.00567060863814244	0.00439024390243902
Master_Fvencimiento	0.00118394855844069	0.0052672657291388	0.00747967479674797
cdescubierto_preacordado_tend6	0.00118267039908855	0.0014872233220709	0.000487804878048781
mpagomiscuentas	0.00117803531268149	0.00429591963922965	0.00227642276422764
mcaja_ahorro_lag2	0.0011723657363854	0.00202516203864827	0.00211382113821138
Visa_cconsumos_delta2	0.00116635692833693	0.00372285913997644	0.00585365853658537
Visa_Fvencimiento_lag1	0.00116349767721852	0.00400091720076647	0.00585365853658537
cpagomiscuentas_tend6	0.00114100812320651	0.00310430617105271	0.00130081300813008
numero_de_cliente	0.00108572723869762	0.00486455839676636	0.00650406504065041
Visa_mpagospesos_lag1	0.00108198743355171	0.00348007449909533	0.00715447154471545
mcomisiones_lag2	0.00107974479948175	0.0038816909098881	0.00552845528455285
