Feature	Gain	Cover	Frequency
rf_019_015	0.254454833838074	0.00978735258615963	0.00759219088937093
ctrx_quarter_normalizado	0.051370119126766	0.00523205010253933	0.00216919739696312
mcuenta_corriente	0.0465949542315173	0.0108345341039426	0.00659102286000334
rf_002_022	0.0387756729023398	0.00432595585474822	0.0076756215584849
rf_020_022	0.0258914984652461	0.00559567173694947	0.00154346737860838
ctrx_quarter	0.0206346851822688	0.0051089714570903	0.00187719005506424
rf_017_015	0.0188567178387841	0.00305332332215593	0.00429667945936926
cdescubierto_preacordado	0.0186131565982535	0.00880231131404737	0.00546470882696479
rf_014_026	0.0179530667844174	0.00214832489233705	0.00116802936759553
foto_mes	0.014674417966806	0.0147879841024561	0.0079259135658268
fm_pres_sueldo	0.0127762104976116	0.00317150667853424	0.00241948940430502
rf_009_023	0.0109135199509716	0.0040369335115405	0.00871850492240948
mprestamos_personales	0.0101666402802457	0.0102334418190184	0.00333722676455865
mcuentas_saldo	0.00844807371228524	0.00703864488984279	0.00412981812114133
vm_status01	0.00749647119243387	0.00603319236050524	0.00283664274987485
rf_004_027	0.00727548398252682	0.00255940243502039	0.00425496412481228
mrentabilidad_annual_lag2	0.00709855246450185	0.0083077221332838	0.00971967295177707
mactivos_margen	0.00691562187298704	0.00655204651917219	0.00650759219088937
rf_012_022	0.00665105355634797	0.00232918522395775	0.000917737360253629
exp_tarjp_limsueldo	0.00651184569478497	0.00372514811534127	0.00746704488569998
mpasivos_margen	0.00618012852339753	0.00536365334570181	0.00488069414316703
fm_ind3_lag2	0.00572500114905132	0.00461739330451136	0.0119723010178542
mcomisiones_mantenimiento_tend6	0.00534752381762593	0.00654973579304434	0.00354580343734357
fm_cacr_suel_lag1	0.00520169755445025	0.00179058786633745	0.000458868680126815
fm_cs_pres	0.00480496614883943	0.00644797664398616	0.00350408810278658
Visa_mconsumospesos	0.00408670876864138	0.00589813609041418	0.0102619723010179
fm_rat_hb_lag2	0.00396300591846638	0.00499490695002961	0.0125563157016519
rf_012_020	0.00393957840359463	0.00300226234691762	0.00813449023861171
fm_cconsultas_tend6	0.0037190928543443	0.00377871739814808	0.00183547472050726
mcuenta_corriente_lag2	0.00371903381779322	0.00501994130700327	0.00492240947772401
ccomisiones_mantenimiento_tend6	0.00371433639632403	0.00793909753439009	0.00146003670949441
fm_cconsultas_delta2	0.00365140879450385	0.00184659084883106	0.00125146003670949
mrentabilidad_annual_delta1	0.00361065192804526	0.00558250368118554	0.00800934423494076
mprestamos_personales_delta2	0.00350624763134264	0.00645563936768453	0.00183547472050726
ctrx_quarter_delta2	0.00345413161421447	0.00550584372970482	0.00579843150342066
Visa_mpagominimo	0.00344854935327529	0.0050379581690094	0.0076756215584849
mcuentas_saldo_lag1	0.0034407020549876	0.00492116600250089	0.0029617887535458
mcomisiones_lag2	0.00343247628511586	0.00466657507901959	0.00834306691139663
ctrx_quarter_delta1	0.00335692544326775	0.00345787161608811	0.00200233605873519
rf_020_016	0.00320507746384128	0.00208647472305179	0.00325379609544469
cproductos_delta1	0.00320073565670858	0.00205093006900221	0.000292007341898882
Visa_cconsumos_tend6	0.00315444464729995	0.00494246066882385	0.00846821291506758
fm_trans_ctarj_delta2	0.00314867551984271	0.00326265903451808	0.00375438011012848
vm_fechaalta_lag1	0.00310945355048351	0.00466112164297269	0.00830135157683965
Visa_mpagominimo_tend6	0.00308594850294923	0.00436828770782765	0.00604872351076256
fm_cuenta_sueldo	0.00308136629043238	0.00638535262386485	0.00212748206240614
mcuentas_saldo_delta2	0.00307911317064468	0.00493925535418388	0.00621558484899049
fm_rat_hb_lag1	0.00304173879858291	0.00410060168897146	0.010011680293676
cproductos_delta2	0.00302603983951027	0.00346714417546732	0.00066744535291173
ctrx_quarter_tend6	0.00297511763084941	0.0066010483639468	0.00475554813949608
fm_cons_saldo_lag1	0.0028901767619855	0.00461409855455579	0.0110962789921575
Visa_mpagospesos_tend6	0.0028740986422645	0.0052750214181253	0.00967795761722009
fm_flujo_vs_capital_delta1	0.00286632593780709	0.0103424239289139	0.00567328549974971
vmr_mpagominimo_delta2	0.00285473094718509	0.00347855529799185	0.00304521942265977
Visa_mpagominimo_lag1	0.00283853231225398	0.00407349831657818	0.0069247455364592
fm_ind2_delta2	0.00283079666756627	0.00445578180636921	0.012389454363424
mv_status07_delta1	0.00281373985427511	0.00199151489386228	0.000333722676455865
Visa_mpagominimo_delta2	0.0028132755343077	0.0035364944373902	0.00571500083430669
vm_status03_delta2	0.00274840133226875	0.0040043475189447	0.00066744535291173
ctarjeta_visa_transacciones_tend6	0.00274820403145713	0.00416705754165414	0.0029617887535458
exp_ind3_transtarj_lag2	0.00269964923157762	0.00387541097800177	0.0084264975805106
fm_cons_saldo_lag2	0.00269812131158177	0.00639341980701023	0.0118471550141832
mactivos_margen_delta1	0.00269336629567839	0.00549849544174762	0.00721675287835808
Visa_mconsumospesos_lag2	0.00268304399901913	0.00517140483877572	0.0084264975805106
fm_ind3_lag1	0.00267262207171031	0.00406839403129627	0.00892708159519439
mprestamos_personales_tend6	0.00266324767011542	0.00331907012447815	0.00104288336392458
Master_msaldopesos	0.00263891053359431	0.00560116447746401	0.00696646087101619
fm_cons_saldo_tend6	0.00260896085732086	0.00544889438035848	0.0100951109627899
Master_fechaalta	0.00257049320718314	0.00510874822183544	0.00984481895544802
Master_fechaalta_lag1	0.00256117235570327	0.00597860916364682	0.00951109627899216
Master_fechaalta_lag2	0.00254243445504889	0.00547612049095462	0.00971967295177707
exp_rvisa_transtarj	0.00253746340640435	0.00180784758779018	0.00162689804772234
Visa_mpagominimo_delta1	0.00249843160044524	0.00250025662492968	0.00442182546304021
chomebanking_transacciones	0.00246898741537028	0.00743495854476894	0.00709160687468714
vm_status05_delta1	0.00245229913581142	0.00153947291700385	0.000333722676455865
ccaja_seguridad_lag2	0.00244715404815574	0.00248289570035666	0.000375438011012848
vm_fechaalta	0.00243248723043453	0.00618646884026739	0.00800934423494076
vm_mpagominimo_lag1	0.00242903247341063	0.00365583715788604	0.00283664274987485
rf_014_021	0.00241330456307756	0.00184675030258453	0.00221091273152011
fm_ind3_delta2	0.00241095589547605	0.0040041571158649	0.0110545636576005
vm_fultimo_cierre_tend6	0.00240630053444864	0.0113758913647956	0.00659102286000334
Visa_mconsumospesos_tend6	0.00240622339026472	0.00550612956968061	0.00921908893709328
cproductos_tend6	0.00240580851268814	0.00228027893375718	0.000625730018354747
mprestamos_personales_delta1	0.00236489999919071	0.00907476141095204	0.00212748206240614
mpasivos_margen_lag1	0.00234922588160223	0.00254187476065499	0.00408810278658435
mcuentas_saldo_lag2	0.0023294796933383	0.00478163114130299	0.00492240947772401
mcuenta_corriente_tend6	0.00232145724217374	0.00633665980164126	0.0042132487902553
vm_mpagominimo	0.00230205131666305	0.00315540420299418	0.00292007341898882
mrentabilidad_delta2	0.00228969194488873	0.00477424872671221	0.00942766560987819
fm_prop_pp_delta2	0.00228230121372426	0.0042140898089587	0.000709160687468714
mrentabilidad	0.00227468353195007	0.0029397769515355	0.0047138328049391
mcomisiones_otras	0.00226781577866246	0.00424039191153101	0.00679959953278825
fm_ant__edad_delta2	0.00226547688301775	0.00430575065178296	0.00704989154013015
chomebanking_transacciones_delta2	0.00224923060442317	0.0064801713570762	0.00646587685633239
Master_Fvencimiento_lag2	0.0021924989861076	0.00342120066545217	0.00934423494076423
fm_ind3_delta1	0.0021862077381686	0.00381427346696821	0.00959452694810612
mcomisiones_otras_delta2	0.00218293696449123	0.00360051659038608	0.00830135157683965
Master_Fvencimiento	0.002130799224785	0.00400576389191652	0.00846821291506758
Master_Fvencimiento_lag1	0.00212998890730791	0.00351133051688698	0.00846821291506758
ctarjeta_visa_transacciones	0.00212923819807575	0.0049789651050235	0.00187719005506424
exp_rvisa_limsueldo_tend6	0.00211760471141149	0.00504511040534056	0.00638244618721842
mrentabilidad_annual	0.00210022523856513	0.00387132872655671	0.00496412481228099
fm_cconsultas_delta1	0.0020788293799956	0.00313282002063389	0.000876022025696646
vm_mpagominimo_lag2	0.0020595061237246	0.00268347487157502	0.00350408810278658
mactivos_margen_tend6	0.00203712588273237	0.00631705287386615	0.00442182546304021
rf_007_023	0.00202140694989562	0.00301655187446798	0.00600700817620557
mcuenta_debitos_automaticos	0.00200843146487927	0.00529033686288806	0.00175204405139329
Visa_mconsumospesos_delta1	0.00197320928633037	0.00312136688704664	0.00734189888202903
rf_015_022	0.00197282640135175	0.00174923827191504	0.00450525613215418
vmr_mpagominimo	0.00196215437871637	0.00195593234748161	0.0032120807608877
mtransferencias_recibidas	0.00195831631698889	0.00813774113709394	0.0034623727682296
mrentabilidad_annual_lag1	0.00192052361598244	0.00405290901246801	0.00592357750709161
