Feature	Gain	Cover	Frequency
rf_019_015	0.113668294462715	0.00412138295879129	0.002671549764249
rf_002_022	0.0841753262158414	0.00488277890031334	0.00559963907539609
rf_010_015	0.0252997780682886	0.000747609986699714	0.00156577585520554
cproductos_delta2	0.0220945847267192	0.00553833915224132	0.000751926258149554
rf_014_026	0.0219058187377112	0.00194125578499778	0.000858080553417726
ctrx_quarter_normalizado	0.0204277404954893	0.00351156756157505	0.00124731296940102
ctrx_quarter	0.0204101855050463	0.00354406038330063	0.00114115867413285
rf_020_022	0.0159952383237043	0.00402023900044316	0.00103500437886468
mprestamos_personales	0.0138060357006957	0.0102272917243173	0.00226462496572101
cdescubierto_preacordado	0.0136775542461565	0.00624114786118224	0.00337039887476447
rf_006_028	0.0130695279483686	0.00323748603545427	0.000619233389064338
mcaja_ahorro	0.012675169026971	0.00248767580272389	0.00111462010031581
foto_mes	0.0111475109569343	0.00958965088334483	0.00390117035110533
rf_013_025	0.0101193458491445	0.00203186077538732	0.00337924506603682
rf_018_015	0.0101127725871257	0.00109874097939089	0.00126500535194572
rf_007_023	0.00932946106361885	0.00168692831667386	0.00373309271693073
rf_017_015	0.00923556274249414	0.00158670488217701	0.00281308882460657
rf_001_022	0.00681291265367115	0.0025136358955077	0.00502463664269349
Visa_status	0.00664728746325208	0.00277617326842789	0.00121192820431163
mcuenta_corriente_tend6	0.00618512065724373	0.00525087152509628	0.00316693647550047
rf_009_023	0.0059022186780691	0.00200009715177122	0.00531656095468096
mpasivos_margen	0.00589785322875377	0.00307138923806863	0.00283078120715126
rf_008_013	0.00572022654148351	0.000846812433828481	0.00117654343922224
rf_004_027	0.00562795726550572	0.00191849997333189	0.00312270551913874
mrentabilidad_annual_lag2	0.00531658207985561	0.00451599170116804	0.00608617959537521
mcuentas_saldo	0.0050848236691607	0.00623953449411281	0.00243270259989562
mtarjeta_visa_consumo	0.00495531928675419	0.00112291043125408	0.00137115964721389
mcomisiones_mantenimiento_tend6	0.00492264082006694	0.00487789319296902	0.00212308590536345
vm_status01	0.00469068510487373	0.00316042746765936	0.00153039109011615
mprestamos_personales_delta1	0.00430171910204686	0.00790773464101725	0.00136231345594154
rf_014_024	0.00396509906865527	0.00128544094881692	0.00352963031766673
thomebanking	0.00384126156187628	0.00282863472682071	0.00594464053501765
rf_020_021	0.00376892178646072	0.00228260541166142	0.00810311120547048
mv_status07_delta2	0.00374734961110655	0.00205666126215269	0.000380386224710951
mactivos_margen	0.00350528175322967	0.00490972997642835	0.00390117035110533
ctrx_quarter_delta2	0.00349469051070385	0.00205067605687713	0.00309616694532169
rf_013_015	0.00336909044242257	0.000834986742748562	0.0015392372813885
mcuenta_corriente_delta2	0.00328849701375358	0.00256010169721879	0.0020965473315464
fm_ind3_lag2	0.0032690382221611	0.0026873314152585	0.00715656873932928
mactivos_margen_delta2	0.00322957744684929	0.00457462263962954	0.00604194863901347
fm_cconsultas_delta2	0.00322921099115516	0.00232477273503653	0.00112346629158816
fm_cuenta_sueldo	0.00320651508224098	0.00301784673422726	0.00109692771777111
mrentabilidad_annual_lag1	0.0031301808876005	0.00308859580311474	0.00423732561945454
fm_ind3	0.00309835004809031	0.00212427735951656	0.00560848526666844
mprestamos_personales_delta2	0.00306638360456521	0.00605499346516002	0.00122077439558398
mcomisiones_tend6	0.00298018799400819	0.00229047642066121	0.00353847650893908
mcuentas_saldo_delta2	0.00297799008326981	0.00355855763382378	0.00357386127402847
mrentabilidad_annual_delta1	0.00297255349398927	0.00317116931291395	0.00633387295100095
Visa_cconsumos_tend6	0.00295590072362031	0.00257542200848011	0.00539617667613209
Visa_Fvencimiento_lag1	0.00294773359551704	0.00287473222897917	0.00518386808559575
rf_018_023	0.00288043760585689	0.000722949718799999	0.000548463858885557
ctrx_quarter_normalizado_delta2	0.00286849714164113	0.00244277526160977	0.00308732075404934
mcuenta_corriente_lag1	0.00286461038023707	0.00472223765039522	0.0030607821802323
fm_rat_hb_lag2	0.00284145392744504	0.00249976182883042	0.00646656582008616
mcomisiones_lag2	0.00281923855199539	0.00237539409585462	0.00501579045142114
exp_ind3_transtarj	0.00279447849753997	0.00176482249689571	0.00352963031766673
fm_cons_saldo	0.00278206806455171	0.00334635958377507	0.0065284891589926
fm_cconsultas_tend6	0.00272625912276876	0.00324614965109481	0.00142423679484798
