Feature	Gain	Cover	Frequency
fm_rat_visa_lag1	0.000960354612214609	0.00197109153981151	0.00253232278198841
fm_trans_ctarj_tend6	0.000956424750300687	0.00235817567383788	0.00165849308961213
fm_saldo_sueldo_tend6	0.000952666501637901	0.0020350386124999	0.00262148907712885
vmr_Visa_mlimitecompra_lag2	0.000941554576410123	0.00229139640869302	0.00256798930004458
Master_mpagominimo_lag2	0.000934137002704588	0.0017943206977899	0.00238965670976371
mcomisiones_mantenimiento_delta1	0.00092421476298894	0.00259994490166666	0.000481497993758359
mtransferencias_recibidas_lag1	0.000922497142621556	0.00402363034285228	0.00196165849308961
ccaja_seguridad_lag1	0.000912573891667151	0.000855407840937437	8.91662951404369e-05
cliente_antiguedad	0.000910383865951265	0.00290098608475426	0.00222915737851092
mcaja_ahorro_tend6	0.000898291051570368	0.00267443308967921	0.00192599197503344
fm_ef_flujo_tend6	0.000896485975905768	0.00286405642361228	0.00219349086045475
vmr_msaldopesos_delta2	0.000895530558514689	0.00173482896812768	0.00187249219794918
fm_cseg_cinv_tend6	0.000894659612024174	0.00248418915805781	0.00033883192153366
exp_ind3_transtarj_tend6	0.000886699723058503	0.00284603329719193	0.00231832367365136
rf_020_016	0.000883874323189134	0.00082314933987243	0.0015514935354436
cliente_antiguedad_lag1	0.0008808259772248	0.00214544267271834	0.00176549264378065
rf_018_015	0.000880567917163467	0.000868575649050827	0.000855996433348194
exp_tarjp_ind3_lag2	0.000869306428659981	0.00126827532850165	0.0022648238965671
exp_transtarj_limsueldo	0.000861230237754419	0.00171190388317327	0.00235399019170754
Master_cconsumos_delta1	0.000857547231138848	0.00144644778001429	0.00224699063753901
Visa_cconsumos_delta2	0.000854567228244215	0.00145951234362499	0.00215782434239857
fm_cuenta_sueldo_delta1	0.000844980602058101	0.00268835208811677	0.00114132857779759
mttarjeta_visa_debitos_automaticos_lag2	0.000841659032483346	0.00114880560947631	0.00199732501114579
exp_rvisa_ind3_delta1	0.000839697724683937	0.00104777743624192	0.00242532322781988
fm_sueldo_acr	0.000836544760415096	0.00248633679918123	0.000606330806954971
ccomisiones_otras_lag2	0.000833851228965045	0.00189597830208896	0.00128399465002229
fm_rat_hb_delta1	0.000833278211850208	0.00172825248410711	0.00208649130628622
mcomisiones_mantenimiento	0.000829258908372305	0.00257373146870145	0.000659830584039233
fm_pago_saldo_delta2	0.000814299139916911	0.00264529199312602	0.001836825679893
vmr_msaldototal	0.00080638401563001	0.001596309825685	0.00194382523406152
vmr_msaldopesos2_lag2	0.000800936254149012	0.0013347531988457	0.00196165849308961
chomebanking_transacciones_tend6	0.000799258912053708	0.0015242346334212	0.00180115916183683
vmr_mconsumospesos_lag1	0.000797218484230799	0.0016288565068198	0.0016941596076683
thomebanking_tend6	0.000789304752997998	0.00473257091064798	0.00108782880071333
mcaja_ahorro_delta2	0.000784774172958174	0.00193729709126805	0.00171199286669639
Visa_fultimo_cierre_lag2	0.000778598293249203	0.00148201074116854	0.00181899242086491
fm_trans_ctarj_delta1	0.000773250558380534	0.0025811276193796	0.00123049487293803
ccomisiones_otras	0.000770213247583955	0.00155730665311386	0.000784663397235845
vm_msaldototal_tend6	0.000769603163925819	0.00223944279973353	0.00146232724030317
ccallcenter_transacciones_tend6	0.000766467247776091	0.00354608374303541	0.000962995987516719
exp_ind3_consultas_delta2	0.000764193464499199	0.00206533193466321	0.00146232724030317
mextraccion_autoservicio_lag2	0.000763671390746086	0.00148016159749849	0.00181899242086491
rf_013_015	0.000758002904028878	0.00107093183564618	0.0015514935354436
mtransferencias_recibidas_tend6	0.000752494638657685	0.00190724537961445	0.00178332590280874
Visa_mconsumosdolares_delta1	0.000749527605111454	0.00115877495801656	0.00194382523406152
fm_pago_trec_tend6	0.000748160361230183	0.00326932204883008	0.00210432456531431
exp_transtarj_limsueldo_lag2	0.000745442846586865	0.00388496527303241	0.00205082478823005
fm_rat_deb_delta2	0.000736406769432213	0.00154107783276322	0.00196165849308961
exp_mcauto_ind3_delta2	0.000727567496050376	0.00347014158127687	0.00164065983058404
vmr_msaldopesos2_delta2	0.000721570364176156	0.00128277167641697	0.00190815871600535
exp_mcauto_transtarj	0.00072063116461521	0.0019009150287923	0.000641997325011146
exp_tarjp_consultas_delta1	0.000720221697731538	0.000879497871563909	0.00181899242086491
rf_004_015	0.000719902279784772	0.00134156182399655	0.00156932679447169
vm_mconsumospesos_delta2	0.000710235835300943	0.0019596210826291	0.00124832813196612
fm_ant__edad	0.000700045562568617	0.00150208759225505	0.001836825679893
mtransferencias_emitidas_delta2	0.000699882417799017	0.00364047550662412	0.00142666072224699
mtransferencias_recibidas_lag2	0.000690678706853358	0.00140590519728117	0.00162282657155595
fm_com_sueldo	0.000684626566141959	0.00134583922748968	0.00167632634864021
fm_rat_deb_tend6	0.000683124719478196	0.00260345613342934	0.00156932679447169
mcomisiones_mantenimiento_delta2	0.00068144107489646	0.0018351059510379	0.000659830584039233
mttarjeta_visa_debitos_automaticos_lag1	0.000678678668054985	0.00187790047940229	0.00171199286669639
mcaja_ahorro_lag1	0.000675970422348242	0.00154142092110037	0.00110566205974142
